# playback: video1_720p60.playback.raw capture: video1_720p60.capture.raw
# Timestamp: 2017-01-21 18:51:22.234760
# frame_index,sent_cpu_timestamp,received_cpu_timestamp,delay_cpu_time,sent_decklink_timestamp,received_decklink_time,delay_decklink_time,ssim_total,ssim_Y,ssim_Cb,ssim_Cr
36781,1485050526109957,1485050526646032,536075,81004939430,81005474856,535426,0.945425,0.881619,0.980844,0.973811
36783,1485050526143317,1485050526679386,536069,81004972790,81005508218,535428,0.946183,0.883063,0.980991,0.974496
36785,1485050526176669,1485050526712722,536053,81005006153,81005541582,535429,0.946053,0.883251,0.980422,0.974486
36787,1485050526210059,1485050526746089,536030,81005039517,81005574944,535427,0.9454,0.881609,0.98019,0.974
36789,1485050526243433,1485050526779451,536018,81005072881,81005608307,535426,0.944994,0.880652,0.980231,0.974099
36791,1485050526276867,1485050526812834,535967,81005106244,81005641670,535426,0.945202,0.881086,0.980262,0.974257
36793,1485050526310147,1485050526846188,536041,81005139607,81005675034,535427,0.944885,0.881036,0.979648,0.973972
36795,1485050526343513,1485050526879526,536013,81005172970,81005708396,535426,0.94411,0.879604,0.979242,0.973484
36797,1485050526376858,1485050526912913,536055,81005206333,81005741760,535427,0.944911,0.881259,0.9796,0.973874
36799,1485050526410208,1485050526946274,536066,81005239696,81005775123,535427,0.944968,0.882089,0.979409,0.973406
36801,1485050526443605,1485050526979641,536036,81005273059,81005808486,535427,0.944914,0.881182,0.979899,0.973662
36803,1485050526476959,1485050527013003,536044,81005306422,81005841849,535427,0.944626,0.882158,0.978921,0.972798
36805,1485050526510328,1485050527046333,536005,81005339785,81005875212,535427,0.945278,0.882692,0.979521,0.973622
36807,1485050526543661,1485050527079724,536063,81005373148,81005908575,535427,0.945439,0.882915,0.979736,0.973665
36809,1485050526577049,1485050527113088,536039,81005406511,81005941938,535427,0.945685,0.884194,0.979372,0.973489
36811,1485050526610397,1485050527146454,536057,81005439875,81005975301,535426,0.944605,0.879789,0.98052,0.973505
36813,1485050526643753,1485050527179819,536066,81005473238,81006008664,535426,0.945171,0.88124,0.980342,0.973931
36815,1485050526677113,1485050527213193,536080,81005506599,81006042027,535428,0.94609,0.883604,0.980582,0.974083
36817,1485050526710448,1485050527246519,536071,81005539962,81006075390,535428,0.946342,0.884865,0.980227,0.973935
36819,1485050526743817,1485050527279878,536061,81005573325,81006108753,535428,0.945177,0.882036,0.979887,0.973608
36821,1485050526777177,1485050527313240,536063,81005606688,81006142117,535429,0.945227,0.882071,0.980014,0.973596
36823,1485050526810554,1485050527346622,536068,81005640051,81006175481,535430,0.945652,0.883099,0.980215,0.973641
36825,1485050526843911,1485050527380015,536104,81005673414,81006208844,535430,0.94493,0.881672,0.979717,0.973
36827,1485050526877273,1485050527413382,536109,81005706777,81006242206,535429,0.944842,0.88143,0.979665,0.973432
36829,1485050526910669,1485050527446753,536084,81005740141,81006275571,535430,0.9449,0.881422,0.979748,0.973531
36831,1485050526943998,1485050527480082,536084,81005773503,81006308933,535430,0.94556,0.883288,0.979812,0.973579
36833,1485050526977359,1485050527513448,536089,81005806866,81006342296,535430,0.945157,0.882684,0.979556,0.9732
36835,1485050527010725,1485050527546867,536142,81005840229,81006375690,535461,0.944427,0.880826,0.979353,0.973103
36837,1485050527044090,1485050527580196,536106,81005873593,81006409021,535428,0.944397,0.880437,0.979488,0.973266
36839,1485050527077454,1485050527613521,536067,81005906956,81006442384,535428,0.945202,0.882687,0.979558,0.973362
36841,1485050527110820,1485050527646907,536087,81005940318,81006475747,535429,0.943531,0.87851,0.979692,0.972391
36843,1485050527144180,1485050527680243,536063,81005973682,81006509110,535428,0.944067,0.879989,0.979365,0.972846
36845,1485050527177546,1485050527713629,536083,81006007046,81006542474,535428,0.944821,0.880591,0.980163,0.973709
36847,1485050527210905,1485050527747010,536105,81006040408,81006575837,535429,0.944871,0.880848,0.980051,0.973715
36849,1485050527244315,1485050527780362,536047,81006073772,81006609200,535428,0.945175,0.881977,0.979946,0.973602
36851,1485050527277706,1485050527813746,536040,81006107135,81006642563,535428,0.944939,0.881473,0.979809,0.973536
36853,1485050527311092,1485050527847070,535978,81006140497,81006675926,535429,0.944834,0.881271,0.9798,0.973431
36855,1485050527344417,1485050527880434,536017,81006173862,81006709289,535427,0.945307,0.882906,0.979718,0.973298
36857,1485050527377742,1485050527913802,536060,81006207224,81006742652,535428,0.944812,0.882168,0.979137,0.973133
36859,1485050527411122,1485050527947172,536050,81006240587,81006776015,535428,0.944803,0.882104,0.979219,0.973087
36861,1485050527444522,1485050527980563,536041,81006273951,81006809378,535427,0.945401,0.88323,0.979404,0.9735
36863,1485050527477859,1485050528013926,536067,81006307313,81006842741,535428,0.94528,0.882816,0.979488,0.973536
36865,1485050527511190,1485050528047262,536072,81006340676,81006876104,535428,0.945431,0.883553,0.979245,0.973497
36867,1485050527544588,1485050528080611,536023,81006374067,81006909467,535400,0.944951,0.882216,0.979074,0.973563
36871,1485050527611267,1485050528147338,536071,81006440765,81006976193,535428,0.946319,0.883278,0.981268,0.974411
36875,1485050527678014,1485050528214063,536049,81006507491,81007042919,535428,0.946381,0.884231,0.980819,0.974091
36879,1485050527744764,1485050528280794,536030,81006574218,81007109645,535427,0.946408,0.884293,0.980589,0.974343
36883,1485050527811475,1485050528347515,536040,81006640943,81007176371,535428,0.945626,0.883,0.979926,0.973951
36887,1485050527878186,1485050528414248,536062,81006707669,81007243098,535429,0.945985,0.88391,0.980021,0.974025
36891,1485050527944926,1485050528480971,536045,81006774395,81007309824,535429,0.94496,0.881335,0.979809,0.973737
36895,1485050528011621,1485050528547712,536091,81006841121,81007376550,535429,0.945888,0.883689,0.980054,0.973921
36899,1485050528078358,1485050528614430,536072,81006907848,81007443277,535429,0.947539,0.886845,0.981163,0.974608
36903,1485050528145087,1485050528681156,536069,81006974573,81007510004,535431,0.946164,0.885448,0.979517,0.973526
36907,1485050528211822,1485050528747936,536114,81007041300,81007576729,535429,0.946876,0.886013,0.980536,0.9740
36911,1485050528278549,1485050528814607,536058,81007108026,81007643455,535429,0.946896,0.885824,0.980675,0.9741
36915,1485050528345250,1485050528881351,536101,81007174752,81007710204,535452,0.946413,0.885081,0.980166,0.973992
36919,1485050528411975,1485050528948078,536103,81007241478,81007776936,535458,0.946324,0.884565,0.98043,0.973976
36923,1485050528478727,1485050529014824,536097,81007308205,81007843663,535458,0.945393,0.882605,0.979834,0.9737
36927,1485050528545450,1485050529081593,536143,81007374930,81007910389,535459,0.946247,0.884526,0.980211,0.974005
36931,1485050528612178,1485050529148263,536085,81007441656,81007977105,535449,0.945553,0.881514,0.980952,0.974192
36935,1485050528678896,1485050529215015,536119,81007508383,81008043839,535456,0.946589,0.884199,0.980949,0.974618
36939,1485050528745653,1485050529281759,536106,81007575110,81008110563,535453,0.945672,0.882859,0.98024,0.973917
36943,1485050528812371,1485050529348431,536060,81007641836,81008177264,535428,0.945672,0.883,0.980406,0.973612
36947,1485050528879082,1485050529415142,536060,81007708585,81008243990,535405,0.945689,0.883109,0.979943,0.974015
36951,1485050528945838,1485050529481899,536061,81007775314,81008310716,535402,0.946114,0.884551,0.979991,0.973802
36955,1485050529012566,1485050529548628,536062,81007842040,81008377443,535403,0.946621,0.8855,0.980305,0.974059
36959,1485050529079283,1485050529615389,536106,81007908769,81008444169,535400,0.946052,0.884714,0.979891,0.973552
36963,1485050529145984,1485050529682060,536076,81007975465,81008510897,535432,0.946048,0.883086,0.980927,0.974133
36967,1485050529212727,1485050529748832,536105,81008042227,81008577620,535393,0.947295,0.887303,0.980692,0.973891
36971,1485050529279478,1485050529815559,536081,81008108947,81008644372,535425,0.945691,0.883675,0.980204,0.973193
36975,1485050529346258,1485050529882243,535985,81008175644,81008711073,535429,0.945857,0.884118,0.980197,0.973256
36979,1485050529412912,1485050529949011,536099,81008242371,81008777827,535456,0.944387,0.880634,0.97944,0.973088
36983,1485050529479636,1485050530015754,536118,81008309097,81008844554,535457,0.943344,0.878438,0.979191,0.972402
36987,1485050529546375,1485050530082476,536101,81008375824,81008911281,535457,0.944413,0.880037,0.979985,0.973215
36991,1485050529613101,1485050530149273,536172,81008442549,81008978007,535458,0.942844,0.876166,0.980459,0.971907
36995,1485050529679824,1485050530215921,536097,81008509276,81009044728,535452,0.943196,0.876709,0.979894,0.972987
36999,1485050529746547,1485050530282613,536066,81008576002,81009111454,535452,0.943976,0.878714,0.980238,0.972976
37003,1485050529813297,1485050530349363,536066,81008642757,81009178182,535425,0.94348,0.878568,0.979279,0.972594
37007,1485050529879999,1485050530416069,536070,81008709454,81009244910,535456,0.944871,0.881619,0.979828,0.973165
37011,1485050529946770,1485050530482776,536006,81008776208,81009311610,535402,0.943851,0.879774,0.979141,0.972638
37015,1485050530013469,1485050530549521,536052,81008842934,81009378334,535400,0.94352,0.87909,0.978857,0.972613
37019,1485050530080202,1485050530616334,536132,81008909634,81009445086,535452,0.944164,0.880154,0.979497,0.9728
37023,1485050530146903,1485050530682955,536052,81008976389,81009511787,535398,0.94491,0.880456,0.980694,0.973582
37027,1485050530213627,1485050530749745,536118,81009043110,81009578538,535428,0.944114,0.879541,0.97983,0.972971
37031,1485050530280373,1485050530816453,536080,81009109835,81009645271,535436,0.945073,0.881923,0.98002,0.973274
37035,1485050530347098,1485050530883131,536033,81009176560,81009711965,535405,0.94408,0.88013,0.979439,0.972671
37039,1485050530413824,1485050530949877,536053,81009243292,81009778720,535428,0.944856,0.881852,0.979788,0.9729
37043,1485050530480557,1485050531016575,536018,81009309991,81009845417,535426,0.945174,0.883178,0.979336,0.973007
37047,1485050530547260,1485050531083374,536114,81009376716,81009912175,535459,0.945215,0.883288,0.979481,0.972877
37051,1485050530613989,1485050531150088,536099,81009443466,81009978894,535428,0.945057,0.881907,0.980389,0.972874
37055,1485050530680711,1485050531216758,536047,81009510167,81010045596,535429,0.946323,0.884617,0.980495,0.973856
37059,1485050530747469,1485050531283526,536057,81009576920,81010112322,535402,0.945216,0.882577,0.979865,0.973206
37063,1485050530814136,1485050531350211,536075,81009643619,81010179048,535429,0.94521,0.88243,0.98022,0.972981
37067,1485050530880888,1485050531416945,536057,81009710345,81010245801,535456,0.943911,0.879237,0.979511,0.972986
37071,1485050530947602,1485050531483671,536069,81009777071,81010312527,535456,0.944723,0.881294,0.979696,0.973179
37075,1485050531014329,1485050531550368,536039,81009843797,81010379226,535429,0.944411,0.881324,0.979293,0.972617
37079,1485050531081095,1485050531617173,536078,81009910549,81010445982,535433,0.944707,0.881906,0.979641,0.972574
37083,1485050531147826,1485050531683868,536042,81009977253,81010512705,535452,0.944965,0.881539,0.980233,0.973124
37087,1485050531214490,1485050531750589,536099,81010043976,81010579430,535454,0.944717,0.880493,0.980348,0.9733
37091,1485050531281250,1485050531817360,536110,81010110703,81010646160,535457,0.943741,0.87845,0.979802,0.9729
37095,1485050531348039,1485050531883989,535950,81010177428,81010712857,535429,0.94398,0.879294,0.979711,0.972937
37099,1485050531414673,1485050531950731,536058,81010244174,81010779583,535409,0.944135,0.880272,0.979383,0.972749
37103,1485050531481396,1485050532017426,536030,81010310880,81010846309,535429,0.94377,0.879233,0.97926,0.972816
37107,1485050531548121,1485050532084212,536091,81010377607,81010913059,535452,0.944513,0.881143,0.979338,0.973058
37111,1485050531614899,1485050532150969,536070,81010444362,81010979785,535423,0.945375,0.880982,0.98125,0.973892
37115,1485050531681602,1485050532217701,536099,81010511083,81011046516,535433,0.944868,0.880425,0.980639,0.9735
37119,1485050531748354,1485050532284393,536039,81010577814,81011113238,535424,0.945265,0.881745,0.980529,0.973522
37123,1485050531815054,1485050532351184,536130,81010644541,81011179964,535423,0.945059,0.881979,0.979957,0.973243
37127,1485050531881802,1485050532417867,536065,81010711266,81011246694,535428,0.944934,0.882074,0.979984,0.972742
37131,1485050531948529,1485050532484605,536076,81010777965,81011313421,535456,0.944474,0.881148,0.979581,0.972692
37135,1485050532015179,1485050532551344,536165,81010844689,81011380145,535456,0.944898,0.881786,0.979754,0.973155
37139,1485050532081949,1485050532617961,536012,81010911439,81011446844,535405,0.944653,0.881834,0.979054,0.9730
37143,1485050532148700,1485050532684708,536008,81010978171,81011513570,535399,0.945706,0.882241,0.980712,0.974165
37147,1485050532215404,1485050532751465,536061,81011044896,81011580297,535401,0.945933,0.883999,0.979737,0.974063
37151,1485050532282127,1485050532818175,536048,81011111618,81011647023,535405,0.945447,0.882273,0.980105,0.973962
37155,1485050532348853,1485050532884975,536122,81011178344,81011713778,535434,0.945224,0.882271,0.979944,0.973455
37159,1485050532415587,1485050532951722,536135,81011245072,81011780504,535432,0.94536,0.882551,0.979853,0.973676
37163,1485050532482277,1485050533018310,536033,81011311772,81011847201,535429,0.943899,0.879757,0.978747,0.973194
37167,1485050532548992,1485050533085067,536075,81011378498,81011913927,535429,0.945379,0.882599,0.9797,0.973839
37171,1485050532615745,1485050533151810,536065,81011445252,81011980654,535402,0.944672,0.880084,0.980409,0.973523
37175,1485050532682474,1485050533218596,536122,81011511951,81012047410,535459,0.945316,0.881,0.98047,0.974478
37179,1485050532749212,1485050533285338,536126,81011578677,81012114131,535454,0.944522,0.879836,0.979815,0.973914
37183,1485050532815909,1485050533352021,536112,81011645403,81012180834,535431,0.944784,0.88088,0.979969,0.973503
37187,1485050532882668,1485050533418722,536054,81011712158,81012247558,535400,0.945882,0.884271,0.979845,0.973529
37191,1485050532949431,1485050533485444,536013,81011778885,81012314284,535399,0.944559,0.880698,0.979594,0.973384
37195,1485050533016094,1485050533552168,536074,81011845582,81012381011,535429,0.945631,0.883937,0.979516,0.973439
37199,1485050533082853,1485050533618895,536042,81011912308,81012447737,535429,0.946394,0.885389,0.979949,0.973845
37203,1485050533149592,1485050533685595,536003,81011979064,81012514463,535399,0.946234,0.884221,0.980639,0.9738
37207,1485050533216310,1485050533752338,536028,81012045786,81012581188,535402,0.946136,0.884006,0.980623,0.973778
37211,1485050533283066,1485050533819059,535993,81012112513,81012647914,535401,0.945213,0.882215,0.980021,0.973405
37215,1485050533349771,1485050533885797,536026,81012179216,81012714641,535425,0.945203,0.882212,0.979943,0.973454
37219,1485050533416533,1485050533952486,535953,81012245939,81012781367,535428,0.945081,0.882042,0.979701,0.973
37223,1485050533483175,1485050534019262,536087,81012312666,81012848112,535446,0.944937,0.881512,0.979831,0.973467
37227,1485050533549926,1485050534085941,536015,81012379392,81012914818,535426,0.943765,0.878592,0.97943,0.973273
37231,1485050533616655,1485050534152722,536067,81012446118,81012981547,535429,0.943976,0.878049,0.980711,0.973168
37235,1485050533683340,1485050534219486,536146,81012512843,81013048299,535456,0.9447,0.879934,0.980463,0.973701
